purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,fuel_type,transmission_type
34,Mercedes-Benz,A Class,43838,2022,hatchback,Gray,3,Diesel,Automatic
9,Audi,A1,41371,2022,sedan,White,3,Electric,Manual
36,Audi,Q5,14516,2022,SUV,Blue,3,Electric,Manual
1,Mercedes-Benz,Vito,15526,2022,van,Blue,5,Hybrid,Automatic
22,Mercedes-Benz,R Class,14268,2022,minivan,Red,5,Diesel,Manual
21,Audi,A6,26268,2022,sedan,Red,5,Diesel,Manual
39,BMW,Series 6,22926,2022,combie,Black,5,Gasoline,Automatic
36,Audi,A3,36835,2022,sedan,Blue,3,Hybrid,Manual
8,BMW,Series 3,14617,2022,combie,Silver,3,Hybrid,Manual
22,Audi,A1,10399,2022,hatchback,Blue,3,Hybrid,Automatic
29,Mercedes-Benz,Vito,43314,2022,van,Gray,3,Electric,Automatic
30,Mercedes-Benz,R Class,39989,2022,minivan,White,5,Gasoline,Manual
19,Mercedes-Benz,S Class,32037,2022,sedan,Blue,5,Gasoline,Manual
26,Audi,A5,42233,2022,sedan,White,3,Hybrid,Automatic
29,Audi,A6,46615,2022,sedan,White,3,Electric,Automatic
23,Audi,A3,30989,2022,sedan,Silver,3,Hybrid,Manual
40,Audi,A6,48527,2022,sedan,White,3,Gasoline,Manual
47,Mercedes-Benz,GLA,20783,2022,SUV,Red,5,Electric,Manual
11,Audi,A6,11684,2022,combie,Black,3,Diesel,Automatic
38,BMW,Series 3,30411,2022,sedan,Gray,5,Hybrid,Automatic
34,Mercedes-Benz,A Class,39228,2022,hatchback,Black,3,Hybrid,Manual
28,Mercedes-Benz,A Class,38309,2022,hatchback,Black,3,Electric,Manual
33,BMW,Series 7,26335,2022,sedan,White,3,Hybrid,Manual
31,Audi,Q7,43648,2022,SUV,Red,5,Hybrid,Manual
16,Audi,Q3,43158,2022,SUV,Gray,5,Hybrid,Automatic
11,BMW,Series 3,18605,2022,sedan,Red,5,Hybrid,Automatic
2,BMW,Series 2,24069,2022,coupe,Gray,3,Hybrid,Manual
44,Audi,A6,42725,2022,sedan,White,3,Hybrid,Automatic
20,Mercedes-Benz,C Class,39754,2022,sedan,Silver,5,Gasoline,Automatic
48,Audi,A3,21126,2022,sedan,White,5,Gasoline,Manual
32,Audi,Q7,20459,2022,SUV,Blue,3,Gasoline,Automatic
31,BMW,Series 7,37711,2022,sedan,Black,3,Gasoline,Automatic
44,Mercedes-Benz,GLC,28687,2022,SUV,Gray,5,Hybrid,Automatic
13,Audi,A1,15917,2022,sedan,Black,3,Diesel,Automatic
37,Audi,A5,39907,2022,sedan,Black,5,Gasoline,Manual
3,BMW,Series 2,32384,2022,coupe,Gray,3,Diesel,Manual
9,BMW,Series 8,22883,2022,sedan,Silver,3,Electric,Automatic
21,BMW,Series 5,24445,2022,sedan,Black,3,Diesel,Automatic
8,BMW,Series 4,32148,2022,coupe,Blue,5,Gasoline,Automatic
19,Mercedes-Benz,C Class,37522,2022,combie,White,5,Gasoline,Manual
9,Mercedes-Benz,A Class,7232,2022,hatchback,Silver,3,Diesel,Automatic
17,Audi,A3,17749,2022,sedan,Red,5,Diesel,Manual
21,BMW,M5,17573,2022,sedan,Red,5,Electric,Manual
34,Audi,A8,11555,2022,sedan,Red,5,Diesel,Manual
18,Mercedes-Benz,S Class,48501,2022,sedan,Red,5,Electric,Manual
50,Audi,Q3,27010,2022,SUV,Black,3,Electric,Manual
25,Audi,A4,28331,2022,sedan,Red,5,Electric,Manual
19,Mercedes-Benz,E Class,46589,2022,sedan,Black,5,Hybrid,Manual
4,Audi,A5,20649,2022,sedan,Gray,5,Hybrid,Manual
39,Mercedes-Benz,E Class,13277,2022,combie,Blue,5,Diesel,Automatic
40,Mercedes-Benz,GLA,27595,2022,SUV,Red,5,Diesel,Automatic
48,Audi,Q7,20076,2022,SUV,White,5,Gasoline,Automatic
19,Audi,A5,33585,2022,sedan,Black,3,Diesel,Automatic
2,BMW,Series 3,30355,2022,sedan,Red,3,Gasoline,Manual
32,Audi,Q7,7285,2022,SUV,White,5,Gasoline,Manual
17,Audi,Q5,22002,2022,SUV,Red,3,Hybrid,Automatic
8,Mercedes-Benz,GLA,11760,2022,SUV,Blue,5,Hybrid,Automatic
26,Mercedes-Benz,E Class,42269,2022,combie,Blue,3,Electric,Manual
47,Audi,A1,10908,2022,hatchback,Red,3,Gasoline,Manual
22,BMW,Series 8,29966,2022,sedan,Blue,5,Gasoline,Manual
2,Audi,A5,15377,2022,sedan,Black,3,Diesel,Manual
22,BMW,Series 6,33249,2022,sedan,Red,3,Electric,Manual
23,Audi,A1,48879,2022,hatchback,Blue,3,Gasoline,Automatic
29,Mercedes-Benz,Vito,19174,2022,van,Red,3,Diesel,Automatic
7,BMW,Series 3,25399,2022,sedan,Blue,5,Electric,Manual
17,Mercedes-Benz,GLC,38329,2022,SUV,Gray,3,Gasoline,Manual
15,Mercedes-Benz,GLC,22616,2022,SUV,Blue,3,Diesel,Automatic
8,BMW,Series 1,33075,2022,hatchback,Black,5,Hybrid,Manual
6,BMW,M3,12200,2022,sedan,Black,5,Electric,Manual
20,Mercedes-Benz,Vito,36585,2022,van,White,3,Hybrid,Manual
24,Audi,A5,18147,2022,sedan,Blue,3,Electric,Automatic
3,BMW,Series 7,30249,2022,sedan,Silver,5,Diesel,Manual
39,BMW,M5,44396,2022,sedan,White,5,Gasoline,Manual
50,Mercedes-Benz,GLS,13887,2022,SUV,White,5,Electric,Manual
42,Mercedes-Benz,B Class,44655,2022,hatchback,Gray,3,Diesel,Manual
43,Audi,A3,17612,2022,sedan,Black,3,Diesel,Automatic
40,Mercedes-Benz,E Class,22151,2022,sedan,Gray,3,Diesel,Manual
4,Audi,Q7,24893,2022,SUV,Gray,3,Gasoline,Automatic
24,Mercedes-Benz,E Class,16850,2022,sedan,Silver,3,Diesel,Manual
25,BMW,M3,10641,2022,sedan,Red,3,Gasoline,Manual
15,BMW,Series 8,9548,2022,coupe,Gray,5,Diesel,Automatic
38,Audi,Q7,47663,2022,SUV,Black,3,Diesel,Manual
46,BMW,M3,40585,2022,sedan,Red,5,Electric,Automatic
40,Mercedes-Benz,B Class,23636,2022,hatchback,Black,3,Gasoline,Automatic
31,Audi,Q3,37434,2022,SUV,Black,3,Electric,Manual
45,BMW,Series 7,38864,2022,sedan,Black,5,Gasoline,Automatic
23,Audi,Q5,21253,2022,SUV,Red,5,Gasoline,Manual
39,BMW,Series 2,40955,2022,coupe,Red,5,Electric,Automatic
27,Audi,A1,42592,2022,sedan,Blue,3,Gasoline,Automatic
40,BMW,Series 5,40729,2022,sedan,Blue,3,Diesel,Automatic
11,Audi,Q3,46509,2022,SUV,Silver,5,Gasoline,Automatic
12,Mercedes-Benz,GLS,13325,2022,SUV,Black,5,Electric,Automatic
42,Audi,A4,49637,2022,sedan,Gray,3,Diesel,Automatic
16,Audi,A3,32055,2022,hatchback,Blue,3,Hybrid,Manual
19,BMW,Series 7,29735,2022,sedan,Red,3,Hybrid,Manual
2,BMW,Series 6,14059,2022,sedan,Blue,5,Electric,Manual
13,BMW,Series 1,14978,2022,hatchback,Blue,3,Diesel,Manual
30,Audi,A5,24193,2022,sedan,Silver,3,Gasoline,Manual
12,BMW,Series 1,42619,2022,hatchback,White,3,Hybrid,Automatic
45,Mercedes-Benz,B Class,46712,2022,hatchback,White,5,Diesel,Automatic
9,Audi,A8,16969,2022,sedan,Blue,5,Gasoline,Automatic
5,Mercedes-Benz,GLC,26384,2022,SUV,Gray,3,Diesel,Manual
9,Audi,Q7,27501,2022,SUV,Gray,5,Hybrid,Automatic
40,BMW,M5,11534,2022,sedan,White,3,Diesel,Manual
14,Audi,A4,30927,2022,sedan,Red,3,Electric,Automatic
41,Audi,Q3,20426,2022,SUV,Gray,3,Diesel,Manual
6,BMW,M5,26351,2022,sedan,Blue,3,Hybrid,Automatic
45,BMW,Series 7,15978,2022,sedan,Gray,5,Hybrid,Automatic
23,Audi,A7,42531,2022,sedan,Gray,3,Gasoline,Manual
19,BMW,Series 8,26279,2022,sedan,Red,3,Gasoline,Manual
45,Mercedes-Benz,S Class,21021,2022,sedan,Gray,3,Electric,Manual
27,Mercedes-Benz,GLC,16015,2022,SUV,Blue,5,Gasoline,Manual
11,BMW,Series 5,39736,2022,combie,Silver,5,Gasoline,Manual
16,BMW,Series 7,33275,2022,sedan,Blue,3,Hybrid,Manual
14,Audi,Q5,34673,2022,SUV,Black,3,Electric,Automatic
31,Audi,A4,36234,2022,sedan,Red,3,Electric,Manual
13,Mercedes-Benz,C Class,23360,2022,combie,Silver,3,Diesel,Automatic
20,Mercedes-Benz,B Class,14527,2022,hatchback,Black,3,Electric,Manual
43,Mercedes-Benz,GLA,15300,2022,SUV,Silver,3,Hybrid,Manual
38,BMW,Series 5,36121,2022,sedan,Blue,5,Gasoline,Automatic
25,BMW,Series 5,34804,2022,combie,Blue,5,Hybrid,Automatic
30,Audi,A7,23734,2022,sedan,Silver,3,Hybrid,Automatic
41,Mercedes-Benz,C Class,25061,2022,combie,Blue,3,Electric,Automatic
20,Audi,A6,22345,2022,combie,Silver,3,Diesel,Automatic
38,Mercedes-Benz,Vito,30912,2022,van,Gray,5,Diesel,Automatic
1,Audi,Q3,25629,2022,SUV,Blue,5,Hybrid,Automatic
47,BMW,M5,8687,2022,sedan,Red,5,Diesel,Manual
41,Audi,A7,30712,2022,sedan,White,3,Diesel,Manual
45,Audi,A7,30757,2022,sedan,White,5,Hybrid,Manual
35,Audi,A7,28622,2022,sedan,White,3,Hybrid,Manual
13,Audi,A8,16388,2022,sedan,White,5,Electric,Automatic
4,Audi,A3,45232,2022,hatchback,Gray,5,Electric,Automatic
32,Audi,A5,36546,2022,sedan,Black,5,Diesel,Automatic
43,Audi,Q7,34576,2022,SUV,Silver,5,Diesel,Manual
16,Mercedes-Benz,A Class,8537,2022,hatchback,Blue,3,Hybrid,Manual
15,Audi,A1,36018,2022,sedan,Gray,5,Diesel,Automatic
18,BMW,Series 7,35276,2022,sedan,Red,5,Gasoline,Manual
38,Audi,A1,46656,2022,hatchback,Black,5,Hybrid,Manual
25,Audi,A6,24990,2022,combie,Gray,3,Diesel,Manual
10,BMW,Series 7,31926,2022,sedan,Red,5,Gasoline,Manual
30,Mercedes-Benz,GLA,23332,2022,SUV,White,5,Diesel,Automatic
41,BMW,Series 8,29534,2022,coupe,Blue,5,Electric,Automatic
23,Audi,Q7,14755,2022,SUV,White,3,Gasoline,Manual
32,Mercedes-Benz,GLA,37197,2022,SUV,Gray,3,Diesel,Automatic
21,BMW,Series 6,36880,2022,combie,Silver,3,Electric,Manual
33,Audi,Q3,32673,2022,SUV,Blue,5,Diesel,Automatic
35,Mercedes-Benz,GLC,11309,2022,SUV,Blue,5,Electric,Manual
17,Audi,A8,31782,2022,sedan,Red,5,Hybrid,Automatic
44,Audi,A1,12873,2022,sedan,Black,5,Diesel,Automatic
43,Audi,A8,31951,2022,sedan,Black,5,Gasoline,Automatic
16,Audi,Q3,14476,2022,SUV,Blue,5,Diesel,Manual
32,Audi,A3,22038,2022,sedan,Blue,5,Diesel,Automatic
1,Mercedes-Benz,Vito,22897,2022,van,Red,5,Diesel,Automatic
29,Mercedes-Benz,E Class,28020,2022,combie,Blue,5,Gasoline,Manual
49,Mercedes-Benz,E Class,29372,2022,sedan,White,3,Diesel,Manual
7,Mercedes-Benz,S Class,30434,2022,sedan,Silver,3,Diesel,Manual
17,Mercedes-Benz,B Class,26262,2022,hatchback,Red,3,Diesel,Automatic
10,Mercedes-Benz,S Class,25766,2022,sedan,Black,5,Diesel,Automatic
8,Audi,Q7,32161,2022,SUV,Red,5,Hybrid,Manual
42,BMW,Series 3,36789,2022,sedan,White,5,Gasoline,Automatic
36,BMW,Series 4,17026,2022,coupe,Black,3,Hybrid,Manual
5,Audi,Q5,24295,2022,SUV,Silver,3,Diesel,Automatic
28,Audi,A1,16270,2022,hatchback,Blue,3,Electric,Manual
21,Audi,A7,22469,2022,sedan,Red,3,Hybrid,Automatic
26,BMW,Series 1,25989,2022,hatchback,Blue,3,Hybrid,Manual
21,BMW,Series 1,30130,2022,hatchback,Red,3,Hybrid,Manual
18,Mercedes-Benz,S Class,23400,2022,sedan,Blue,5,Gasoline,Manual
4,BMW,M5,17757,2022,sedan,Silver,5,Electric,Automatic
3,Mercedes-Benz,Vito,43197,2022,van,Red,5,Gasoline,Automatic
28,BMW,M3,14815,2022,sedan,Red,5,Diesel,Automatic
19,Audi,Q3,28374,2022,SUV,Black,3,Hybrid,Automatic
6,Audi,A4,32878,2022,sedan,White,5,Electric,Automatic
21,Audi,A5,25984,2022,sedan,Blue,5,Electric,Automatic
37,BMW,Series 4,14889,2022,coupe,Red,3,Diesel,Automatic
48,Mercedes-Benz,GLC,40149,2022,SUV,White,3,Diesel,Automatic
47,BMW,Series 1,21161,2022,hatchback,Black,3,Diesel,Manual
14,Mercedes-Benz,R Class,41792,2022,minivan,Black,5,Electric,Manual
49,Audi,A8,44343,2022,sedan,Red,5,Gasoline,Automatic
7,BMW,M3,28579,2022,sedan,Blue,3,Electric,Automatic
8,BMW,Series 2,31200,2022,coupe,Blue,5,Hybrid,Manual
33,BMW,Series 3,44916,2022,sedan,Blue,5,Hybrid,Manual
42,BMW,Series 4,21553,2022,coupe,Black,5,Diesel,Automatic
4,Audi,A1,28099,2022,hatchback,Black,5,Gasoline,Manual
22,Mercedes-Benz,C Class,37467,2022,combie,White,5,Electric,Automatic
26,Mercedes-Benz,S Class,18349,2022,sedan,Red,3,Gasoline,Manual
36,Audi,Q3,32074,2022,SUV,Black,3,Electric,Automatic
39,Audi,A4,23886,2022,sedan,White,5,Electric,Automatic
4,Mercedes-Benz,C Class,11751,2022,sedan,Silver,3,Diesel,Automatic
46,Audi,Q3,31248,2022,SUV,Blue,3,Electric,Manual
10,BMW,Series 2,48643,2022,coupe,Red,5,Gasoline,Manual
27,BMW,Series 2,14551,2022,coupe,Blue,3,Hybrid,Manual
41,Audi,A1,47380,2022,hatchback,Red,3,Gasoline,Automatic
23,BMW,Series 8,38699,2022,coupe,Black,3,Electric,Manual
42,Audi,A5,33905,2022,sedan,Gray,3,Hybrid,Manual
40,BMW,Series 3,25206,2022,combie,White,3,Diesel,Manual
11,Mercedes-Benz,S Class,41267,2022,sedan,Blue,5,Diesel,Automatic
14,Mercedes-Benz,B Class,16709,2022,hatchback,Black,5,Diesel,Automatic
14,Mercedes-Benz,B Class,12020,2022,hatchback,Silver,5,Electric,Automatic
12,Audi,A5,12540,2022,sedan,Red,3,Electric,Manual
36,Mercedes-Benz,C Class,13137,2022,sedan,Blue,3,Gasoline,Automatic
44,Audi,A5,30559,2022,sedan,Red,5,Diesel,Automatic
12,Mercedes-Benz,C Class,22436,2022,combie,Red,5,Gasoline,Automatic
47,Mercedes-Benz,R Class,29960,2022,minivan,Red,5,Hybrid,Manual
15,Audi,Q3,43421,2022,SUV,Red,3,Gasoline,Automatic
36,Mercedes-Benz,B Class,36341,2022,hatchback,Blue,5,Hybrid,Manual
43,Audi,A4,37488,2022,sedan,Black,5,Diesel,Manual
4,Audi,A3,16308,2022,sedan,Red,5,Electric,Manual
26,Audi,Q5,40806,2022,SUV,Gray,3,Gasoline,Manual
7,Mercedes-Benz,GLA,23784,2022,SUV,White,3,Diesel,Automatic
25,Audi,A5,33985,2022,sedan,White,5,Gasoline,Manual
14,Audi,A7,17937,2022,sedan,Gray,5,Diesel,Manual
49,BMW,Series 1,16484,2022,hatchback,Blue,5,Diesel,Manual
29,Mercedes-Benz,A Class,46636,2022,hatchback,Red,5,Diesel,Automatic
32,Mercedes-Benz,A Class,29043,2022,hatchback,Silver,5,Electric,Automatic
35,Mercedes-Benz,B Class,41183,2022,hatchback,Gray,3,Gasoline,Automatic
48,Audi,Q7,19640,2022,SUV,Blue,3,Gasoline,Automatic
49,Mercedes-Benz,E Class,20534,2022,sedan,Black,3,Diesel,Automatic
5,BMW,M5,10733,2022,sedan,Red,3,Diesel,Manual
42,BMW,M5,18367,2022,sedan,Silver,5,Electric,Manual
46,Mercedes-Benz,R Class,39207,2022,minivan,White,3,Gasoline,Automatic
26,Audi,A5,27166,2022,sedan,Gray,5,Electric,Manual
38,BMW,Series 4,30659,2022,coupe,Red,3,Diesel,Manual
29,Mercedes-Benz,A Class,11588,2022,hatchback,Gray,3,Diesel,Automatic
21,Audi,A8,43976,2022,sedan,White,5,Hybrid,Automatic
1,Audi,A6,13727,2022,sedan,Silver,5,Gasoline,Automatic
33,Mercedes-Benz,E Class,31071,2022,combie,Silver,5,Electric,Manual
8,BMW,Series 3,12043,2022,combie,Gray,3,Gasoline,Manual
36,Audi,A6,9675,2022,combie,Black,3,Hybrid,Manual
30,Mercedes-Benz,R Class,16615,2022,minivan,Black,3,Hybrid,Automatic
17,BMW,Series 7,17720,2022,sedan,Red,3,Hybrid,Manual
46,Audi,A7,32319,2022,sedan,Silver,5,Gasoline,Manual
23,BMW,Series 2,21168,2022,coupe,Black,3,Hybrid,Automatic
25,Mercedes-Benz,Vito,16603,2022,van,Black,3,Hybrid,Manual
28,Mercedes-Benz,B Class,13587,2022,hatchback,Blue,5,Hybrid,Manual
37,Mercedes-Benz,R Class,30848,2022,minivan,Silver,5,Hybrid,Automatic
17,Audi,A1,37973,2022,sedan,White,5,Diesel,Automatic
23,Audi,Q7,47649,2022,SUV,Blue,3,Gasoline,Manual
36,Audi,A6,17297,2022,sedan,White,3,Hybrid,Automatic
12,Mercedes-Benz,Vito,47323,2022,van,Blue,5,Electric,Manual
11,BMW,Series 5,29383,2022,sedan,Gray,5,Diesel,Automatic
5,BMW,Series 7,14865,2022,sedan,Red,3,Electric,Manual
29,BMW,Series 5,36419,2022,sedan,White,5,Hybrid,Manual
13,BMW,M3,7771,2022,sedan,Gray,5,Electric,Manual
21,Audi,A7,24484,2022,sedan,Silver,3,Gasoline,Automatic
2,BMW,Series 5,22910,2022,sedan,Red,3,Gasoline,Automatic
25,Audi,A7,11937,2022,sedan,Blue,3,Gasoline,Manual
4,BMW,Series 6,27184,2022,sedan,Blue,5,Diesel,Automatic
27,BMW,Series 3,20023,2022,sedan,Red,5,Hybrid,Automatic
1,BMW,Series 7,31988,2022,sedan,Blue,3,Gasoline,Manual
40,BMW,Series 2,14743,2022,coupe,Black,5,Gasoline,Automatic
50,Mercedes-Benz,E Class,23084,2022,combie,Blue,5,Diesel,Automatic
19,BMW,Series 7,25247,2022,sedan,Gray,5,Electric,Automatic
7,Mercedes-Benz,GLA,33361,2022,SUV,Silver,5,Gasoline,Manual
15,BMW,Series 7,40133,2022,sedan,Blue,5,Gasoline,Manual
8,BMW,Series 5,27217,2022,sedan,White,5,Diesel,Manual
15,BMW,Series 5,36350,2022,combie,Blue,5,Gasoline,Manual
38,Mercedes-Benz,Vito,29668,2022,van,Gray,3,Hybrid,Automatic
13,BMW,Series 4,30655,2022,coupe,White,5,Electric,Manual
11,Audi,A1,17433,2022,hatchback,Blue,3,Electric,Automatic
20,Audi,A3,31978,2022,sedan,Black,5,Electric,Manual
41,Mercedes-Benz,Vito,23050,2022,van,Gray,3,Diesel,Manual
46,Audi,A7,23002,2022,sedan,Red,3,Hybrid,Manual
5,Mercedes-Benz,S Class,44843,2022,sedan,Blue,3,Electric,Manual
24,Audi,A8,31866,2022,sedan,Blue,5,Diesel,Automatic
11,BMW,Series 2,26926,2022,coupe,White,5,Diesel,Automatic
50,Mercedes-Benz,C Class,30351,2022,combie,Red,5,Diesel,Automatic
49,Audi,A3,12428,2022,hatchback,Red,3,Gasoline,Manual
31,BMW,Series 4,38649,2022,coupe,Blue,5,Diesel,Manual
42,BMW,Series 4,18477,2022,coupe,White,3,Hybrid,Automatic
31,Audi,A1,25264,2022,hatchback,Gray,5,Hybrid,Manual
40,Mercedes-Benz,B Class,42573,2022,hatchback,Blue,3,Gasoline,Automatic
27,Audi,A3,42974,2022,hatchback,Silver,3,Diesel,Manual
40,Audi,A8,36271,2022,sedan,Black,3,Gasoline,Manual
18,BMW,Series 3,15060,2022,sedan,Silver,3,Gasoline,Manual
9,Audi,A6,9969,2022,combie,Blue,5,Diesel,Automatic
23,Audi,A8,17800,2022,sedan,Black,3,Hybrid,Automatic
28,BMW,Series 2,24909,2022,coupe,Blue,3,Diesel,Manual
34,Mercedes-Benz,GLS,34962,2022,SUV,Red,3,Hybrid,Automatic
17,BMW,M3,34115,2022,sedan,Red,5,Hybrid,Automatic
36,BMW,Series 5,40877,2022,sedan,Gray,5,Gasoline,Manual
26,Audi,A6,43948,2022,sedan,Black,5,Gasoline,Manual
38,Mercedes-Benz,B Class,33377,2022,hatchback,Red,5,Diesel,Automatic
28,Mercedes-Benz,GLA,22092,2022,SUV,White,5,Electric,Manual
18,Mercedes-Benz,Vito,15193,2022,van,Blue,5,Electric,Manual
49,Mercedes-Benz,GLA,48020,2022,SUV,Red,5,Gasoline,Manual
31,Audi,A7,24356,2022,sedan,Blue,3,Gasoline,Automatic
14,Audi,A6,17826,2022,sedan,Silver,5,Hybrid,Automatic
9,Audi,A3,20788,2022,hatchback,Silver,3,Hybrid,Manual
21,Audi,Q7,16701,2022,SUV,Black,5,Electric,Automatic
42,Audi,A1,26898,2022,sedan,White,3,Electric,Manual
38,BMW,Series 3,8624,2022,sedan,White,5,Diesel,Automatic
48,Audi,Q5,5901,2022,SUV,Red,5,Hybrid,Automatic
18,BMW,Series 5,39690,2022,sedan,Black,5,Hybrid,Manual
38,Audi,A4,31662,2022,sedan,Black,5,Electric,Manual
25,BMW,Series 1,44946,2022,hatchback,Black,3,Diesel,Manual
46,Audi,A1,27150,2022,sedan,Gray,3,Diesel,Manual
12,BMW,Series 8,31421,2022,sedan,Gray,5,Electric,Automatic
24,Audi,Q7,31213,2022,SUV,Black,3,Electric,Automatic
47,Audi,A4,17791,2022,sedan,Black,3,Gasoline,Manual
34,Mercedes-Benz,A Class,30274,2022,hatchback,Red,5,Diesel,Manual
6,Audi,Q5,41984,2022,SUV,White,5,Diesel,Automatic
26,BMW,Series 1,39315,2022,hatchback,Black,3,Diesel,Manual
28,BMW,Series 4,38286,2022,coupe,Black,3,Diesel,Automatic
20,Mercedes-Benz,GLS,40632,2022,SUV,White,3,Electric,Automatic
34,Audi,A5,16480,2022,sedan,Silver,5,Electric,Manual
35,Audi,A6,26335,2022,sedan,Black,3,Gasoline,Manual
7,Mercedes-Benz,E Class,32650,2022,sedan,Blue,5,Hybrid,Automatic
8,Audi,A4,30483,2022,sedan,Gray,3,Gasoline,Automatic
46,Mercedes-Benz,GLS,48218,2022,SUV,Blue,5,Diesel,Automatic
13,BMW,Series 7,37821,2022,sedan,Silver,5,Diesel,Automatic
45,BMW,M5,17622,2022,sedan,Red,3,Gasoline,Automatic
33,Mercedes-Benz,Vito,13983,2022,van,Blue,3,Diesel,Automatic
20,Mercedes-Benz,GLC,13671,2022,SUV,Gray,5,Hybrid,Automatic
46,BMW,M5,40906,2022,sedan,Blue,3,Diesel,Automatic
34,Audi,A4,44505,2022,sedan,Blue,5,Gasoline,Manual
18,Mercedes-Benz,Vito,14256,2022,van,Black,5,Gasoline,Manual
37,Audi,Q5,46779,2022,SUV,Silver,3,Gasoline,Automatic
34,Mercedes-Benz,C Class,44377,2022,combie,White,5,Diesel,Manual
3,Mercedes-Benz,C Class,24079,2022,sedan,Blue,3,Gasoline,Automatic
24,Mercedes-Benz,A Class,11567,2022,hatchback,Red,5,Gasoline,Automatic
15,BMW,Series 4,23812,2022,coupe,Gray,3,Diesel,Automatic
18,BMW,Series 8,10334,2022,coupe,Gray,3,Hybrid,Manual
47,Audi,A5,26645,2022,sedan,Gray,3,Hybrid,Automatic
4,BMW,Series 3,23456,2022,sedan,Gray,5,Hybrid,Automatic
11,BMW,Series 6,44706,2022,sedan,Blue,3,Diesel,Manual
25,Audi,A8,36905,2022,sedan,White,3,Electric,Manual
24,Mercedes-Benz,B Class,22322,2022,hatchback,Gray,5,Hybrid,Automatic
10,Mercedes-Benz,R Class,32170,2022,minivan,White,3,Hybrid,Manual
37,Audi,A7,39155,2022,sedan,Blue,5,Diesel,Manual
4,Audi,A5,32593,2022,sedan,Blue,3,Electric,Automatic
47,BMW,Series 6,40342,2022,sedan,Red,5,Electric,Automatic
5,Audi,A7,19966,2022,sedan,Red,5,Hybrid,Automatic
25,Audi,A6,24437,2022,combie,White,5,Hybrid,Automatic
49,Mercedes-Benz,E Class,23348,2022,sedan,Blue,3,Hybrid,Manual
46,Audi,A5,34323,2022,sedan,Gray,5,Gasoline,Manual
8,BMW,M5,48754,2022,sedan,Black,5,Electric,Manual
33,BMW,M5,42102,2022,sedan,Silver,3,Electric,Automatic
9,Audi,Q7,37950,2022,SUV,Black,3,Diesel,Automatic
5,Mercedes-Benz,A Class,17315,2022,hatchback,White,5,Electric,Automatic
47,Audi,A4,36386,2022,sedan,Silver,5,Diesel,Automatic
29,Mercedes-Benz,S Class,34361,2022,sedan,Gray,5,Diesel,Manual
31,Audi,A5,34953,2022,sedan,White,5,Hybrid,Manual
33,BMW,Series 8,30801,2022,coupe,Red,3,Diesel,Automatic
15,Audi,Q7,32997,2022,SUV,Blue,3,Electric,Automatic
42,Mercedes-Benz,GLC,33253,2022,SUV,Silver,3,Hybrid,Manual
15,Audi,Q3,32625,2022,SUV,Blue,3,Hybrid,Automatic
8,BMW,Series 7,28220,2022,sedan,White,5,Hybrid,Manual
16,BMW,M5,49557,2022,sedan,Red,5,Hybrid,Automatic
46,BMW,M3,39660,2022,sedan,White,3,Gasoline,Manual
32,Mercedes-Benz,E Class,13965,2022,sedan,Silver,5,Electric,Manual
22,Mercedes-Benz,C Class,13224,2022,sedan,Red,3,Diesel,Manual
29,Mercedes-Benz,C Class,31506,2022,sedan,Red,3,Electric,Manual
4,Mercedes-Benz,A Class,19965,2022,hatchback,Blue,3,Electric,Automatic
30,BMW,Series 2,33304,2022,coupe,Silver,3,Gasoline,Manual
10,BMW,Series 6,20727,2022,sedan,Black,3,Hybrid,Automatic
5,Mercedes-Benz,R Class,17569,2022,minivan,Black,3,Gasoline,Manual
28,Mercedes-Benz,B Class,21175,2022,hatchback,White,3,Gasoline,Automatic
32,BMW,Series 4,41717,2022,coupe,Black,3,Hybrid,Automatic
11,Audi,Q5,27869,2022,SUV,White,5,Hybrid,Manual
14,BMW,M5,39801,2022,sedan,Blue,5,Gasoline,Automatic
50,Audi,A6,22061,2022,combie,Gray,3,Gasoline,Manual
45,Audi,A1,36936,2022,sedan,Red,3,Hybrid,Automatic
13,Mercedes-Benz,GLS,44381,2022,SUV,Black,5,Hybrid,Manual
32,Audi,A6,26965,2022,sedan,White,5,Diesel,Automatic
3,BMW,Series 6,12057,2022,combie,White,3,Electric,Manual
2,BMW,Series 7,16910,2022,sedan,Red,3,Hybrid,Manual
48,Audi,A3,39303,2022,hatchback,White,5,Hybrid,Automatic
8,Audi,A5,22303,2022,sedan,Gray,3,Diesel,Manual
17,Audi,A1,7048,2022,hatchback,Red,3,Hybrid,Automatic
7,Audi,A8,26092,2022,sedan,Blue,3,Hybrid,Manual
23,Mercedes-Benz,A Class,18701,2022,hatchback,White,5,Electric,Automatic
47,Audi,A4,38458,2022,sedan,Black,5,Electric,Automatic
16,Audi,A1,29937,2022,hatchback,Red,5,Electric,Automatic
47,BMW,Series 5,24371,2022,sedan,Gray,5,Gasoline,Automatic
30,Mercedes-Benz,E Class,16130,2022,combie,Black,5,Gasoline,Manual
33,Audi,A1,39750,2022,hatchback,Blue,3,Diesel,Manual
30,Mercedes-Benz,S Class,38475,2022,sedan,Gray,3,Hybrid,Manual
50,BMW,Series 5,27793,2022,combie,Blue,5,Diesel,Manual
8,Mercedes-Benz,S Class,25886,2022,sedan,Silver,3,Hybrid,Automatic
