<<<<<<< HEAD
purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,fuel_type,transmission_type
20,Mercedes-Benz,S Class,15906,2023,sedan,Silver,5,Gasoline,Manual
41,Mercedes-Benz,GLC,26254,2023,SUV,Red,5,Gasoline,Manual
46,BMW,Series 5,50268,2023,sedan,Gray,5,Hybrid,Manual
3,Mercedes-Benz,A Class,17546,2023,hatchback,Black,3,Gasoline,Automatic
36,Mercedes-Benz,A Class,18591,2023,hatchback,Blue,5,Electric,Manual
40,BMW,Series 2,26222,2023,coupe,Red,3,Gasoline,Automatic
37,BMW,Series 5,49721,2023,sedan,Black,5,Hybrid,Automatic
14,Mercedes-Benz,S Class,19837,2023,sedan,Red,3,Electric,Automatic
19,BMW,Series 3,19595,2023,combie,White,5,Electric,Manual
34,BMW,Series 5,30010,2023,combie,Blue,5,Gasoline,Manual
5,Audi,A1,26454,2023,hatchback,Black,3,Electric,Manual
19,Mercedes-Benz,S Class,26583,2023,sedan,Blue,5,Electric,Automatic
10,Audi,A1,34153,2023,hatchback,White,3,Electric,Automatic
20,Audi,A4,23885,2023,sedan,Blue,5,Electric,Manual
7,Mercedes-Benz,GLA,48516,2023,SUV,White,3,Gasoline,Automatic
34,Mercedes-Benz,GLC,29758,2023,SUV,Gray,3,Hybrid,Manual
49,Audi,A4,42139,2023,sedan,Red,5,Electric,Manual
25,Mercedes-Benz,GLA,46184,2023,SUV,Blue,5,Gasoline,Automatic
6,Mercedes-Benz,E Class,50009,2023,combie,Gray,5,Electric,Manual
19,Audi,A4,41430,2023,sedan,Gray,5,Gasoline,Automatic
44,Audi,A7,12947,2023,sedan,Silver,5,Gasoline,Automatic
48,Audi,Q3,32793,2023,SUV,Gray,3,Hybrid,Automatic
25,Audi,A7,22390,2023,sedan,Gray,5,Gasoline,Automatic
50,BMW,Series 8,38420,2023,coupe,Blue,3,Electric,Automatic
48,Mercedes-Benz,E Class,42045,2023,sedan,Red,3,Gasoline,Manual
50,BMW,Series 2,16772,2023,coupe,Gray,5,Electric,Automatic
50,BMW,Series 8,20268,2023,coupe,Red,3,Electric,Automatic
43,Mercedes-Benz,B Class,23935,2023,hatchback,White,3,Electric,Automatic
28,Audi,A7,37244,2023,sedan,Red,3,Electric,Automatic
16,BMW,M3,48562,2023,sedan,White,3,Electric,Automatic
4,Mercedes-Benz,E Class,33319,2023,sedan,Red,3,Electric,Automatic
35,Mercedes-Benz,GLC,35408,2023,SUV,White,3,Electric,Automatic
46,Audi,A5,25071,2023,sedan,White,5,Diesel,Manual
15,Mercedes-Benz,GLS,38451,2023,SUV,Red,3,Gasoline,Manual
15,BMW,Series 7,44246,2023,sedan,Silver,5,Hybrid,Manual
43,Audi,A3,38216,2023,sedan,White,3,Electric,Automatic
8,Audi,A5,49380,2023,sedan,Gray,5,Hybrid,Manual
49,Audi,A1,42272,2023,hatchback,Blue,3,Electric,Automatic
26,Audi,A8,37967,2023,sedan,Blue,5,Gasoline,Automatic
11,Mercedes-Benz,GLA,21488,2023,SUV,Black,3,Electric,Automatic
29,BMW,M5,53194,2023,sedan,Gray,5,Diesel,Automatic
38,Audi,A5,34301,2023,sedan,Blue,5,Electric,Automatic
38,BMW,Series 6,49803,2023,sedan,Blue,5,Gasoline,Manual
21,BMW,Series 3,18053,2023,sedan,Gray,3,Gasoline,Manual
16,Audi,A1,17555,2023,sedan,Gray,3,Electric,Automatic
33,BMW,Series 4,23864,2023,coupe,Silver,5,Electric,Manual
46,Audi,Q5,39219,2023,SUV,Blue,5,Electric,Manual
24,BMW,M3,32951,2023,sedan,Blue,5,Electric,Manual
25,Audi,A7,45071,2023,sedan,Black,3,Hybrid,Automatic
10,BMW,Series 2,23430,2023,coupe,Red,3,Diesel,Manual
1,Audi,A6,15423,2023,sedan,Blue,3,Gasoline,Manual
15,Audi,Q5,31525,2023,SUV,Blue,5,Gasoline,Manual
14,Audi,A4,25022,2023,sedan,White,5,Diesel,Automatic
43,BMW,M5,38056,2023,sedan,Blue,3,Hybrid,Automatic
15,Mercedes-Benz,Vito,40187,2023,van,Red,5,Gasoline,Automatic
33,Audi,A6,15934,2023,sedan,Silver,5,Gasoline,Automatic
18,Mercedes-Benz,GLS,25711,2023,SUV,Gray,3,Diesel,Manual
38,Audi,A4,27320,2023,sedan,Black,3,Electric,Automatic
45,Mercedes-Benz,GLC,41720,2023,SUV,Silver,3,Gasoline,Manual
47,Audi,A7,51413,2023,sedan,Red,3,Hybrid,Manual
2,BMW,Series 6,42181,2023,sedan,White,3,Hybrid,Automatic
20,Audi,A3,32655,2023,sedan,Gray,5,Gasoline,Automatic
10,Audi,A7,13768,2023,sedan,Gray,3,Hybrid,Automatic
28,Mercedes-Benz,GLC,18967,2023,SUV,Black,3,Hybrid,Automatic
41,BMW,Series 8,36313,2023,coupe,Blue,5,Electric,Automatic
20,Mercedes-Benz,GLA,47278,2023,SUV,White,5,Electric,Automatic
48,Mercedes-Benz,Vito,24500,2023,van,Red,5,Electric,Manual
2,BMW,Series 7,24661,2023,sedan,Blue,5,Hybrid,Automatic
20,Mercedes-Benz,Vito,33959,2023,van,White,3,Electric,Automatic
46,BMW,Series 7,35890,2023,sedan,Red,5,Electric,Automatic
22,Audi,Q3,31272,2023,SUV,Gray,3,Gasoline,Manual
44,BMW,Series 7,46334,2023,sedan,Gray,3,Hybrid,Automatic
23,Audi,A4,34828,2023,sedan,Red,5,Electric,Automatic
46,Mercedes-Benz,C Class,33193,2023,sedan,Silver,5,Electric,Manual
17,BMW,Series 4,34757,2023,coupe,Silver,3,Electric,Automatic
38,BMW,M3,49643,2023,sedan,Blue,3,Electric,Manual
28,BMW,Series 8,44317,2023,sedan,Silver,3,Diesel,Manual
46,Mercedes-Benz,B Class,27490,2023,hatchback,White,3,Electric,Automatic
41,BMW,Series 1,46608,2023,hatchback,White,3,Hybrid,Automatic
50,Audi,A4,27223,2023,sedan,White,5,Electric,Manual
48,BMW,Series 3,35628,2023,sedan,Blue,3,Gasoline,Automatic
43,Mercedes-Benz,S Class,44565,2023,sedan,Blue,3,Electric,Manual
32,BMW,Series 7,31006,2023,sedan,Silver,5,Electric,Automatic
34,Audi,A1,36006,2023,hatchback,White,3,Electric,Automatic
20,Audi,A3,27943,2023,hatchback,Silver,5,Hybrid,Automatic
44,BMW,Series 8,16559,2023,coupe,Silver,3,Electric,Automatic
34,BMW,M3,19274,2023,sedan,Black,3,Electric,Automatic
34,Mercedes-Benz,E Class,37567,2023,sedan,White,5,Electric,Automatic
1,BMW,Series 7,44675,2023,sedan,Silver,5,Electric,Automatic
23,Audi,Q5,21578,2023,SUV,Silver,5,Electric,Manual
5,Mercedes-Benz,A Class,37736,2023,hatchback,Silver,5,Diesel,Automatic
43,BMW,Series 5,29090,2023,combie,White,3,Diesel,Manual
41,BMW,Series 5,16237,2023,combie,Red,3,Hybrid,Manual
30,Audi,Q5,20768,2023,SUV,Red,3,Electric,Manual
26,BMW,Series 6,14012,2023,combie,Red,3,Electric,Automatic
40,Mercedes-Benz,B Class,29923,2023,hatchback,White,5,Gasoline,Manual
50,Audi,A5,19308,2023,sedan,White,5,Diesel,Manual
18,Mercedes-Benz,S Class,33010,2023,sedan,White,5,Gasoline,Manual
16,BMW,M3,21156,2023,sedan,White,3,Electric,Automatic
32,Mercedes-Benz,B Class,40442,2023,hatchback,Blue,5,Electric,Automatic
10,BMW,Series 4,43127,2023,coupe,Red,5,Electric,Manual
38,Audi,Q3,32541,2023,SUV,Gray,3,Electric,Automatic
5,Mercedes-Benz,Vito,29823,2023,van,Gray,5,Electric,Manual
23,Mercedes-Benz,B Class,22457,2023,hatchback,White,5,Hybrid,Manual
43,Mercedes-Benz,Vito,44486,2023,van,Blue,3,Electric,Manual
21,Audi,A7,45514,2023,sedan,Gray,5,Gasoline,Manual
10,Mercedes-Benz,R Class,41455,2023,minivan,Blue,3,Electric,Manual
38,Audi,A6,22071,2023,combie,Blue,5,Gasoline,Automatic
10,BMW,Series 5,18863,2023,sedan,Blue,5,Electric,Manual
19,Audi,A5,42265,2023,sedan,Gray,5,Diesel,Automatic
14,Mercedes-Benz,GLA,42028,2023,SUV,Blue,3,Hybrid,Manual
9,BMW,Series 7,44525,2023,sedan,Gray,5,Hybrid,Automatic
34,Mercedes-Benz,S Class,42376,2023,sedan,Red,5,Electric,Automatic
49,Mercedes-Benz,E Class,24170,2023,combie,White,3,Gasoline,Automatic
25,Audi,Q5,34195,2023,SUV,Black,5,Hybrid,Automatic
35,Mercedes-Benz,C Class,29906,2023,sedan,Blue,3,Diesel,Manual
16,BMW,Series 6,28596,2023,combie,Red,3,Hybrid,Automatic
11,BMW,M3,42366,2023,sedan,White,3,Gasoline,Automatic
18,BMW,Series 7,38042,2023,sedan,Blue,5,Diesel,Automatic
19,Audi,A1,38091,2023,hatchback,White,5,Gasoline,Manual
6,Mercedes-Benz,GLA,41565,2023,SUV,Red,3,Electric,Automatic
39,Audi,A6,37346,2023,combie,Red,3,Gasoline,Manual
20,Audi,A8,13013,2023,sedan,Red,5,Diesel,Automatic
43,BMW,Series 6,17033,2023,sedan,Black,5,Electric,Manual
17,Mercedes-Benz,GLC,25529,2023,SUV,Red,5,Electric,Automatic
28,Audi,Q5,25935,2023,SUV,White,5,Electric,Automatic
22,BMW,Series 4,32410,2023,coupe,Blue,3,Gasoline,Manual
2,BMW,Series 7,23055,2023,sedan,Black,5,Gasoline,Manual
35,BMW,M5,25398,2023,sedan,White,3,Electric,Automatic
30,Mercedes-Benz,A Class,46287,2023,hatchback,White,5,Electric,Manual
30,Audi,A3,34844,2023,hatchback,Gray,5,Electric,Manual
3,Mercedes-Benz,A Class,21499,2023,hatchback,Black,3,Gasoline,Manual
38,BMW,Series 5,31383,2023,combie,White,5,Electric,Automatic
50,Audi,Q5,43313,2023,SUV,Gray,3,Hybrid,Automatic
44,Mercedes-Benz,S Class,33333,2023,sedan,White,5,Electric,Manual
23,Mercedes-Benz,A Class,20654,2023,hatchback,Silver,3,Hybrid,Manual
1,Audi,A6,21931,2023,sedan,Blue,3,Electric,Manual
12,Mercedes-Benz,R Class,28656,2023,minivan,Silver,5,Electric,Automatic
34,BMW,Series 4,49893,2023,coupe,Silver,5,Electric,Automatic
49,Mercedes-Benz,A Class,31428,2023,hatchback,Blue,5,Electric,Automatic
20,Audi,A1,24267,2023,hatchback,Black,3,Electric,Automatic
1,Mercedes-Benz,GLC,23266,2023,SUV,Red,5,Gasoline,Manual
8,BMW,Series 6,51636,2023,sedan,Black,5,Electric,Automatic
5,Audi,A7,39891,2023,sedan,Red,5,Electric,Automatic
43,BMW,Series 1,10805,2023,hatchback,Silver,3,Electric,Automatic
47,Mercedes-Benz,C Class,38355,2023,combie,Blue,3,Gasoline,Manual
13,BMW,M5,19612,2023,sedan,Silver,3,Gasoline,Automatic
34,Audi,A4,37042,2023,sedan,Red,5,Electric,Manual
15,Mercedes-Benz,GLA,33894,2023,SUV,Red,3,Hybrid,Automatic
24,BMW,Series 1,47415,2023,hatchback,White,5,Electric,Manual
35,Mercedes-Benz,A Class,46279,2023,hatchback,White,3,Electric,Automatic
13,BMW,Series 2,19571,2023,coupe,Blue,3,Electric,Manual
26,Audi,A3,44769,2023,hatchback,Silver,5,Electric,Automatic
3,Audi,Q3,43768,2023,SUV,Blue,3,Electric,Manual
45,BMW,Series 4,20505,2023,coupe,Silver,5,Diesel,Automatic
29,BMW,M3,24317,2023,sedan,Blue,5,Hybrid,Manual
27,Mercedes-Benz,B Class,40410,2023,hatchback,White,5,Electric,Manual
47,Mercedes-Benz,S Class,30559,2023,sedan,Blue,3,Electric,Automatic
7,Audi,A3,34959,2023,sedan,Black,5,Diesel,Manual
10,Mercedes-Benz,GLC,50146,2023,SUV,Red,5,Electric,Manual
47,Mercedes-Benz,Vito,40823,2023,van,Black,3,Electric,Manual
48,BMW,M3,34095,2023,sedan,Silver,3,Hybrid,Manual
17,BMW,Series 8,46315,2023,coupe,White,5,Electric,Manual
43,Audi,Q3,39450,2023,SUV,Black,5,Electric,Automatic
5,Mercedes-Benz,Vito,24168,2023,van,Blue,5,Electric,Manual
9,Mercedes-Benz,A Class,35987,2023,hatchback,Black,3,Hybrid,Manual
5,Mercedes-Benz,E Class,32740,2023,sedan,Blue,3,Gasoline,Manual
2,BMW,M5,20891,2023,sedan,White,3,Diesel,Automatic
6,Mercedes-Benz,Vito,38102,2023,van,Silver,3,Gasoline,Manual
4,BMW,Series 7,25159,2023,sedan,Black,5,Electric,Manual
44,Mercedes-Benz,Vito,41947,2023,van,Black,5,Gasoline,Manual
22,BMW,Series 3,20621,2023,sedan,Red,5,Electric,Manual
24,BMW,M3,52214,2023,sedan,Silver,3,Gasoline,Automatic
23,Audi,A8,44990,2023,sedan,Red,3,Hybrid,Automatic
5,Audi,Q7,36661,2023,SUV,Red,5,Electric,Automatic
48,Audi,Q5,14658,2023,SUV,White,3,Electric,Automatic
9,Mercedes-Benz,R Class,39568,2023,minivan,Blue,5,Gasoline,Automatic
24,BMW,Series 5,40994,2023,combie,Red,3,Electric,Automatic
49,Mercedes-Benz,C Class,50412,2023,sedan,Black,3,Hybrid,Automatic
14,Mercedes-Benz,C Class,42588,2023,combie,Red,3,Electric,Manual
14,BMW,Series 3,44940,2023,sedan,Black,5,Hybrid,Automatic
23,Audi,A7,28305,2023,sedan,Black,3,Hybrid,Manual
19,BMW,M3,43287,2023,sedan,White,5,Gasoline,Automatic
37,Mercedes-Benz,GLA,50916,2023,SUV,Black,3,Hybrid,Manual
49,Audi,A8,16844,2023,sedan,Blue,3,Gasoline,Manual
48,Mercedes-Benz,C Class,45506,2023,combie,Red,5,Electric,Manual
22,Audi,Q7,38392,2023,SUV,Gray,5,Diesel,Manual
18,Mercedes-Benz,C Class,18970,2023,combie,Gray,3,Electric,Automatic
3,Audi,A8,22958,2023,sedan,Gray,3,Electric,Manual
28,BMW,Series 7,38813,2023,sedan,Silver,3,Diesel,Automatic
1,Audi,A1,18685,2023,sedan,Silver,3,Hybrid,Manual
17,BMW,Series 4,29533,2023,coupe,Gray,5,Electric,Automatic
32,Audi,A5,27108,2023,sedan,Red,5,Electric,Manual
48,BMW,Series 4,19036,2023,coupe,Blue,3,Electric,Automatic
42,Audi,A7,16354,2023,sedan,Blue,5,Hybrid,Manual
40,Mercedes-Benz,E Class,34365,2023,combie,Silver,5,Gasoline,Automatic
21,BMW,Series 1,36489,2023,hatchback,White,3,Electric,Manual
46,Mercedes-Benz,B Class,46020,2023,hatchback,Red,3,Electric,Manual
8,BMW,Series 3,39745,2023,sedan,Blue,3,Electric,Automatic
3,BMW,Series 6,52757,2023,combie,Black,3,Electric,Automatic
4,Audi,A4,38341,2023,sedan,Black,3,Gasoline,Automatic
19,Mercedes-Benz,E Class,39790,2023,sedan,Black,5,Electric,Automatic
1,Audi,Q7,39261,2023,SUV,Red,3,Electric,Automatic
8,BMW,Series 4,18936,2023,coupe,Black,5,Diesel,Automatic
16,Mercedes-Benz,GLS,30340,2023,SUV,Gray,5,Gasoline,Manual
41,Audi,Q7,25997,2023,SUV,Gray,3,Electric,Manual
42,BMW,Series 3,23487,2023,combie,Gray,3,Electric,Automatic
28,Audi,Q7,40865,2023,SUV,Gray,3,Gasoline,Manual
35,Audi,Q3,40248,2023,SUV,Silver,5,Electric,Automatic
20,Audi,Q7,30153,2023,SUV,Red,5,Gasoline,Manual
13,BMW,Series 8,45936,2023,coupe,White,5,Gasoline,Manual
39,Mercedes-Benz,B Class,48380,2023,hatchback,White,3,Diesel,Manual
47,Mercedes-Benz,S Class,37872,2023,sedan,Red,5,Diesel,Manual
17,Mercedes-Benz,B Class,16791,2023,hatchback,Red,5,Electric,Automatic
50,BMW,Series 7,37516,2023,sedan,Black,3,Diesel,Manual
27,Audi,A8,44370,2023,sedan,Black,5,Electric,Manual
29,Mercedes-Benz,GLS,49588,2023,SUV,White,3,Electric,Automatic
36,Audi,A3,29341,2023,sedan,Silver,3,Electric,Manual
1,BMW,Series 6,38902,2023,sedan,Black,5,Gasoline,Manual
50,Mercedes-Benz,S Class,34517,2023,sedan,Blue,3,Hybrid,Automatic
38,BMW,Series 6,26505,2023,sedan,Red,5,Hybrid,Manual
49,Mercedes-Benz,GLC,20377,2023,SUV,Gray,3,Electric,Manual
8,Audi,A7,45103,2023,sedan,Gray,3,Hybrid,Automatic
38,Mercedes-Benz,GLC,46432,2023,SUV,White,5,Diesel,Manual
8,BMW,M5,46913,2023,sedan,White,5,Hybrid,Manual
44,Audi,A3,38720,2023,sedan,Gray,3,Gasoline,Manual
18,Audi,A4,28458,2023,sedan,Gray,3,Gasoline,Manual
12,Mercedes-Benz,Vito,13611,2023,van,Black,5,Electric,Manual
30,Audi,Q5,46399,2023,SUV,Red,3,Diesel,Manual
12,BMW,Series 1,49137,2023,hatchback,Red,3,Hybrid,Manual
26,Audi,A6,18724,2023,combie,Silver,3,Gasoline,Manual
6,BMW,Series 5,23535,2023,sedan,Gray,5,Electric,Automatic
8,BMW,Series 4,39899,2023,coupe,White,3,Gasoline,Manual
49,Mercedes-Benz,GLA,47487,2023,SUV,Red,5,Gasoline,Manual
4,Mercedes-Benz,GLC,31244,2023,SUV,Red,3,Electric,Manual
21,BMW,Series 8,32210,2023,coupe,Blue,5,Electric,Manual
37,Audi,A8,33516,2023,sedan,Blue,3,Diesel,Automatic
46,BMW,Series 3,24750,2023,sedan,White,3,Electric,Automatic
33,Mercedes-Benz,A Class,22172,2023,hatchback,Blue,3,Electric,Manual
4,BMW,Series 8,29554,2023,sedan,Gray,5,Electric,Automatic
26,Mercedes-Benz,C Class,44413,2023,combie,White,5,Electric,Automatic
46,BMW,Series 1,34467,2023,hatchback,Black,3,Hybrid,Manual
39,Audi,A4,39683,2023,sedan,Gray,5,Electric,Automatic
7,Mercedes-Benz,B Class,34069,2023,hatchback,White,5,Electric,Manual
10,BMW,Series 4,30202,2023,coupe,Black,5,Electric,Manual
50,Audi,A7,32956,2023,sedan,Gray,5,Electric,Automatic
24,BMW,Series 6,22055,2023,combie,Black,5,Electric,Automatic
24,Mercedes-Benz,GLS,30786,2023,SUV,White,3,Diesel,Manual
22,BMW,Series 6,34168,2023,sedan,Red,5,Electric,Automatic
13,Audi,A6,17581,2023,sedan,Blue,5,Electric,Automatic
22,Audi,A3,19571,2023,sedan,Blue,5,Hybrid,Automatic
11,Audi,A7,45041,2023,sedan,Silver,5,Electric,Automatic
50,Audi,A4,28573,2023,sedan,Red,3,Diesel,Automatic
8,Mercedes-Benz,GLA,26489,2023,SUV,Silver,5,Electric,Automatic
6,Mercedes-Benz,Vito,12699,2023,van,Black,3,Electric,Manual
38,Audi,A5,22548,2023,sedan,Red,5,Hybrid,Automatic
39,Mercedes-Benz,S Class,34828,2023,sedan,Gray,3,Electric,Automatic
2,Audi,A6,49616,2023,combie,White,3,Electric,Automatic
1,Mercedes-Benz,GLA,24793,2023,SUV,Gray,5,Diesel,Manual
23,Audi,A8,39045,2023,sedan,Blue,3,Hybrid,Manual
12,Mercedes-Benz,Vito,37984,2023,van,Blue,3,Electric,Automatic
29,Mercedes-Benz,R Class,36042,2023,minivan,Red,5,Electric,Manual
21,Mercedes-Benz,A Class,26689,2023,hatchback,Silver,5,Diesel,Manual
35,BMW,M5,38949,2023,sedan,White,5,Hybrid,Manual
8,BMW,Series 7,32672,2023,sedan,White,3,Electric,Automatic
46,Mercedes-Benz,B Class,41684,2023,hatchback,Silver,3,Electric,Manual
12,BMW,Series 2,39728,2023,coupe,Silver,5,Electric,Manual
19,Mercedes-Benz,E Class,24141,2023,combie,Black,5,Gasoline,Manual
26,BMW,Series 4,18237,2023,coupe,Gray,3,Diesel,Manual
47,BMW,Series 1,35360,2023,hatchback,Gray,5,Gasoline,Automatic
16,Audi,Q7,38445,2023,SUV,Gray,5,Electric,Automatic
40,BMW,Series 8,26900,2023,sedan,Red,3,Gasoline,Automatic
6,Audi,A7,41874,2023,sedan,Black,3,Electric,Manual
2,Audi,A1,38292,2023,hatchback,White,5,Diesel,Automatic
29,Audi,A3,21285,2023,hatchback,Black,5,Electric,Automatic
9,Mercedes-Benz,GLA,37733,2023,SUV,Gray,5,Electric,Manual
26,Audi,Q7,41041,2023,SUV,Blue,3,Electric,Manual
32,Audi,A4,44825,2023,sedan,Gray,5,Gasoline,Manual
45,BMW,Series 4,34999,2023,coupe,Silver,3,Electric,Manual
44,Audi,A3,48573,2023,hatchback,Silver,5,Hybrid,Automatic
45,BMW,Series 6,37876,2023,combie,White,5,Gasoline,Automatic
3,Audi,A6,51698,2023,combie,Blue,5,Electric,Manual
32,Mercedes-Benz,E Class,29768,2023,sedan,Blue,3,Gasoline,Manual
49,Audi,A8,22749,2023,sedan,Blue,3,Hybrid,Manual
23,Mercedes-Benz,B Class,39238,2023,hatchback,Silver,3,Hybrid,Automatic
31,BMW,Series 1,26226,2023,hatchback,Black,5,Electric,Manual
48,BMW,Series 5,45822,2023,combie,Black,5,Gasoline,Manual
3,Audi,A4,29892,2023,sedan,White,3,Hybrid,Automatic
41,BMW,M5,31186,2023,sedan,Blue,3,Gasoline,Automatic
4,BMW,Series 1,47257,2023,hatchback,Red,5,Hybrid,Manual
43,Mercedes-Benz,A Class,48102,2023,hatchback,Blue,5,Gasoline,Automatic
19,Mercedes-Benz,S Class,35483,2023,sedan,White,5,Gasoline,Automatic
20,Audi,Q3,42142,2023,SUV,Black,5,Electric,Manual
7,BMW,M3,33889,2023,sedan,Silver,5,Electric,Automatic
5,Mercedes-Benz,GLS,27845,2023,SUV,Silver,5,Electric,Manual
6,Mercedes-Benz,R Class,29984,2023,minivan,Silver,5,Electric,Automatic
19,Audi,Q7,36627,2023,SUV,Gray,3,Electric,Automatic
17,Audi,A8,28464,2023,sedan,Red,5,Gasoline,Manual
25,BMW,Series 3,20083,2023,sedan,Blue,3,Electric,Manual
48,BMW,Series 4,39253,2023,coupe,Blue,3,Electric,Automatic
24,BMW,Series 3,32999,2023,sedan,Black,3,Electric,Manual
44,Mercedes-Benz,E Class,40123,2023,sedan,Gray,3,Electric,Automatic
35,Mercedes-Benz,R Class,48971,2023,minivan,Red,5,Electric,Manual
12,BMW,Series 1,36145,2023,hatchback,Blue,5,Gasoline,Manual
27,Audi,A4,45280,2023,sedan,Silver,5,Diesel,Manual
32,Audi,Q7,33935,2023,SUV,White,3,Electric,Manual
19,Audi,A8,28957,2023,sedan,Silver,3,Electric,Manual
35,BMW,Series 3,40610,2023,combie,Blue,3,Electric,Manual
30,Mercedes-Benz,Vito,22158,2023,van,Gray,5,Electric,Manual
2,BMW,Series 3,27702,2023,sedan,Silver,5,Diesel,Automatic
5,Audi,Q3,41594,2023,SUV,Silver,3,Electric,Manual
5,Audi,A5,48180,2023,sedan,Black,3,Electric,Manual
6,Audi,A5,27350,2023,sedan,Silver,5,Gasoline,Manual
36,BMW,Series 1,43250,2023,hatchback,Black,3,Electric,Automatic
40,Mercedes-Benz,S Class,37199,2023,sedan,Blue,5,Electric,Manual
33,Mercedes-Benz,GLA,50412,2023,SUV,Gray,3,Electric,Automatic
19,Mercedes-Benz,R Class,45647,2023,minivan,Black,5,Gasoline,Automatic
24,Audi,Q3,42582,2023,SUV,Gray,5,Gasoline,Automatic
2,BMW,M3,37786,2023,sedan,White,3,Gasoline,Manual
38,BMW,Series 5,21831,2023,combie,Red,5,Diesel,Automatic
3,Mercedes-Benz,S Class,36703,2023,sedan,Red,5,Electric,Automatic
34,BMW,Series 8,19271,2023,coupe,Blue,5,Electric,Manual
1,BMW,Series 6,40258,2023,sedan,Red,3,Gasoline,Automatic
47,Mercedes-Benz,B Class,44984,2023,hatchback,Red,5,Electric,Automatic
48,Audi,Q5,37649,2023,SUV,Blue,3,Electric,Manual
2,Mercedes-Benz,GLS,45672,2023,SUV,Blue,3,Electric,Manual
20,BMW,Series 5,29602,2023,combie,Black,3,Diesel,Automatic
46,Mercedes-Benz,R Class,41471,2023,minivan,Red,3,Gasoline,Manual
42,BMW,Series 4,46292,2023,coupe,Silver,3,Diesel,Automatic
46,BMW,Series 6,30410,2023,combie,Gray,3,Gasoline,Manual
42,Audi,A5,32049,2023,sedan,Red,3,Electric,Automatic
27,Mercedes-Benz,E Class,31826,2023,sedan,Blue,3,Electric,Automatic
14,BMW,Series 7,39275,2023,sedan,Black,5,Electric,Manual
41,Mercedes-Benz,E Class,44654,2023,combie,Red,5,Gasoline,Automatic
42,Audi,Q7,38870,2023,SUV,Black,3,Hybrid,Manual
10,BMW,M5,33391,2023,sedan,Silver,3,Electric,Manual
2,BMW,Series 4,51202,2023,coupe,Blue,3,Diesel,Manual
45,Audi,A7,42041,2023,sedan,Gray,3,Gasoline,Automatic
44,BMW,Series 3,28949,2023,sedan,Black,3,Electric,Automatic
10,BMW,M3,35586,2023,sedan,Silver,5,Diesel,Manual
40,Mercedes-Benz,B Class,29903,2023,hatchback,Blue,5,Electric,Manual
22,Mercedes-Benz,E Class,43466,2023,combie,Silver,5,Electric,Manual
24,Audi,Q7,46079,2023,SUV,Blue,5,Diesel,Manual
35,Audi,A1,40419,2023,sedan,Black,3,Electric,Manual
12,Mercedes-Benz,Vito,44402,2023,van,Red,5,Electric,Automatic
2,BMW,Series 1,23622,2023,hatchback,Blue,5,Electric,Automatic
4,BMW,M3,51936,2023,sedan,Red,3,Diesel,Automatic
13,Audi,A8,34883,2023,sedan,White,5,Electric,Manual
47,Audi,A1,39405,2023,sedan,Red,5,Electric,Manual
17,Mercedes-Benz,C Class,27951,2023,sedan,Blue,5,Electric,Automatic
28,BMW,Series 8,33319,2023,coupe,Red,5,Electric,Automatic
18,Audi,A1,26823,2023,hatchback,Black,3,Hybrid,Automatic
46,Audi,A6,20181,2023,combie,Blue,3,Gasoline,Automatic
45,BMW,Series 1,47779,2023,hatchback,Silver,5,Electric,Automatic
14,Audi,Q5,42570,2023,SUV,Red,3,Electric,Manual
21,Audi,Q7,44620,2023,SUV,White,5,Electric,Manual
2,BMW,Series 8,20472,2023,coupe,Blue,3,Electric,Automatic
5,Audi,A7,19461,2023,sedan,Gray,3,Electric,Automatic
23,Mercedes-Benz,R Class,34363,2023,minivan,White,3,Electric,Manual
47,Audi,Q5,42954,2023,SUV,Gray,3,Diesel,Automatic
36,BMW,M5,25978,2023,sedan,Red,5,Electric,Automatic
12,Mercedes-Benz,E Class,51066,2023,sedan,Black,5,Hybrid,Manual
36,Audi,A7,29825,2023,sedan,Gray,3,Electric,Automatic
12,BMW,Series 3,16566,2023,sedan,Silver,5,Gasoline,Manual
43,BMW,Series 2,40693,2023,coupe,Black,3,Electric,Manual
11,BMW,Series 5,43276,2023,combie,Black,3,Electric,Automatic
49,BMW,M3,22224,2023,sedan,Black,3,Electric,Manual
31,BMW,Series 6,48751,2023,sedan,White,5,Electric,Automatic
35,Audi,Q3,42858,2023,SUV,Gray,5,Hybrid,Automatic
17,Audi,A7,12237,2023,sedan,Black,3,Gasoline,Automatic
19,BMW,Series 7,50486,2023,sedan,Red,5,Hybrid,Automatic
31,Mercedes-Benz,R Class,19959,2023,minivan,Silver,3,Electric,Manual
32,Audi,A4,45422,2023,sedan,Silver,5,Diesel,Automatic
19,BMW,Series 7,44166,2023,sedan,Silver,5,Hybrid,Automatic
48,BMW,Series 7,29505,2023,sedan,Gray,3,Electric,Manual
22,BMW,Series 2,13907,2023,coupe,Blue,5,Electric,Automatic
33,Audi,A1,39801,2023,hatchback,Red,3,Hybrid,Automatic
40,BMW,Series 8,24907,2023,coupe,Blue,5,Electric,Automatic
18,Audi,A4,51375,2023,sedan,Silver,5,Electric,Manual
27,Audi,A8,27783,2023,sedan,Silver,5,Electric,Manual
29,Audi,Q3,34199,2023,SUV,Red,5,Electric,Manual
